Year,Month,Monthly_Anomaly,Monthly_Unc,Annual_Anomaly,Annual_Unc,FiveYear_Anomaly,FiveYear_Unc,TenYear_Anomaly,TenYear_Unc,TwentyYear_Anomaly,TwentyYear_Unc
1994,4,0.369,0.061,0.273,0.039,0.323,0.019,0.395,0.013,0.385,0.014
1994,5,0.304,0.113,0.3,0.041,0.325,0.019,0.396,0.013,0.385,0.015
1994,6,0.426,0.08,0.314,0.041,0.326,0.018,0.398,0.014,0.387,0.015
1994,7,0.3,0.06,0.336,0.041,0.323,0.017,0.399,0.014,0.388,0.015
1994,8,0.223,0.072,0.393,0.043,0.323,0.017,0.399,0.013,0.389,0.014
1994,9,0.361,0.064,0.405,0.045,0.324,0.017,0.4,0.014,0.391,0.014
1994,10,0.455,0.058,0.417,0.043,0.327,0.016,0.4,0.014,0.393,0.014
1994,11,0.416,0.08,0.419,0.039,0.328,0.016,0.402,0.014,0.396,0.014
1994,12,0.356,0.063,0.428,0.036,0.333,0.017,0.402,0.015,0.398,0.014
1995,1,0.492,0.041,0.449,0.037,0.338,0.017,0.401,0.015,0.4,0.014
1995,2,0.725,0.057,0.474,0.032,0.343,0.017,0.403,0.015,0.403,0.014
1995,3,0.437,0.061,0.475,0.026,0.352,0.018,0.401,0.015,0.405,0.014
1995,4,0.503,0.038,0.48,0.024,0.362,0.018,0.401,0.015,0.408,0.014
1995,5,0.331,0.054,0.484,0.021,0.374,0.019,0.4,0.015,0.41,0.014
1995,6,0.538,0.065,0.48,0.019,0.381,0.019,0.4,0.015,0.412,0.014
1995,7,0.552,0.059,0.463,0.019,0.385,0.018,0.399,0.016,0.415,0.014
1995,8,0.524,0.033,0.446,0.021,0.392,0.017,0.4,0.016,0.417,0.014
1995,9,0.374,0.052,0.442,0.019,0.397,0.018,0.401,0.016,0.419,0.014
1995,10,0.518,0.051,0.43,0.019,0.405,0.018,0.399,0.016,0.422,0.014
1995,11,0.462,0.036,0.426,0.019,0.412,0.018,0.398,0.016,0.425,0.014
1995,12,0.307,0.043,0.404,0.02,0.42,0.019,0.398,0.016,0.427,0.014
1996,1,0.281,0.044,0.39,0.021,0.428,0.019,0.398,0.016,0.429,0.014
1996,2,0.533,0.028,0.389,0.019,0.437,0.019,0.398,0.016,0.431,0.014
1996,3,0.378,0.027,0.38,0.02,0.442,0.019,0.4,0.017,0.432,0.014
1996,4,0.368,0.034,0.354,0.022,0.445,0.019,0.4,0.017,0.434,0.014
1996,5,0.277,0.048,0.35,0.02,0.451,0.019,0.401,0.017,0.435,0.014
1996,6,0.275,0.052,0.36,0.02,0.457,0.019,0.401,0.017,0.437,0.014
1996,7,0.383,0.041,0.36,0.017,0.461,0.019,0.402,0.018,0.439,0.014
1996,8,0.508,0.046,0.346,0.019,0.471,0.019,0.402,0.018,0.441,0.014
1996,9,0.266,0.075,0.357,0.018,0.471,0.02,0.403,0.018,0.443,0.014
1996,10,0.213,0.069,0.361,0.02,0.471,0.02,0.404,0.018,0.445,0.013
1996,11,0.407,0.031,0.369,0.021,0.471,0.02,0.408,0.019,0.448,0.013
1996,12,0.428,0.034,0.395,0.021,0.471,0.02,0.41,0.019,0.451,0.013
1997,1,0.289,0.047,0.398,0.02,0.472,0.021,0.412,0.019,0.453,0.013
1997,2,0.364,0.05,0.393,0.022,0.474,0.021,0.414,0.019,0.455,0.013
1997,3,0.505,0.043,0.416,0.024,0.475,0.02,0.418,0.019,0.457,0.013
1997,4,0.411,0.041,0.455,0.024,0.474,0.021,0.421,0.019,0.459,0.013
1997,5,0.379,0.04,0.478,0.027,0.473,0.021,0.424,0.02,0.461,0.013
1997,6,0.592,0.095,0.495,0.027,0.474,0.021,0.426,0.02,0.462,0.013
1997,7,0.408,0.02,0.519,0.026,0.47,0.021,0.43,0.02,0.463,0.013
1997,8,0.454,0.06,0.558,0.026,0.467,0.021,0.434,0.02,0.464,0.013
1997,9,0.543,0.067,0.567,0.028,0.468,0.021,0.439,0.021,0.464,0.013
1997,10,0.678,0.054,0.593,0.03,0.469,0.021,0.444,0.021,0.466,0.013
1997,11,0.689,0.055,0.622,0.034,0.469,0.021,0.448,0.021,0.467,0.013
1997,12,0.631,0.026,0.637,0.039,0.466,0.021,0.451,0.021,0.467,0.013
1998,1,0.58,0.035,0.665,0.042,0.463,0.022,0.454,0.021,0.466,0.013
1998,2,0.825,0.093,0.69,0.041,0.462,0.023,0.456,0.021,0.466,0.013
1998,3,0.614,0.058,0.683,0.041,0.463,0.024,0.457,0.021,0.467,0.013
1998,4,0.726,0.086,0.664,0.04,0.459,0.024,0.46,0.021,0.467,0.013
1998,5,0.728,0.075,0.643,0.038,0.457,0.025,0.462,0.021,0.468,0.013
1998,6,0.767,0.083,0.638,0.04,0.457,0.025,0.464,0.022,0.468,0.013
1998,7,0.744,0.038,0.625,0.042,0.46,0.025,0.466,0.022,0.469,0.013
1998,8,0.755,0.045,0.61,0.043,0.458,0.026,0.47,0.022,0.47,0.013
1998,9,0.46,0.054,0.585,0.043,0.461,0.026,0.474,0.022,0.47,0.013
1998,10,0.449,0.073,0.554,0.04,0.463,0.027,0.478,0.022,0.472,0.013
1998,11,0.434,0.057,0.518,0.035,0.468,0.028,0.482,0.022,0.474,0.013
1998,12,0.58,0.04,0.49,0.032,0.472,0.028,0.487,0.022,0.475,0.012
1999,1,0.422,0.039,0.459,0.032,0.476,0.027,0.49,0.022,0.478,0.012
1999,2,0.641,0.051,0.426,0.031,0.476,0.027,0.495,0.022,0.479,0.012
1999,3,0.317,0.047,0.422,0.027,0.481,0.027,0.498,0.022,0.48,0.013
1999,4,0.355,0.045,0.417,0.026,0.486,0.026,0.5,0.022,0.481,0.013
1999,5,0.298,0.073,0.41,0.029,0.491,0.027,0.5,0.022,0.484,0.013
1999,6,0.42,0.037,0.398,0.029,0.494,0.027,0.501,0.022,0.486,0.013
1999,7,0.38,0.049,0.384,0.029,0.501,0.027,0.501,0.022,0.488,0.013
1999,8,0.357,0.028,0.374,0.029,0.506,0.027,0.503,0.022,0.489,0.013
1999,9,0.409,0.046,0.388,0.028,0.512,0.028,0.504,0.022,0.491,0.013
1999,10,0.389,0.06,0.405,0.029,0.515,0.028,0.506,0.022,0.492,0.013
1999,11,0.355,0.059,0.408,0.025,0.519,0.028,0.508,0.022,0.495,0.014
1999,12,0.434,0.045,0.406,0.025,0.519,0.028,0.509,0.022,0.496,0.014
2000,1,0.254,0.04,0.405,0.025,0.523,0.029,0.511,0.022,0.498,0.014
2000,2,0.519,0.069,0.414,0.029,0.525,0.028,0.511,0.022,0.5,0.014
2000,3,0.482,0.051,0.416,0.032,0.526,0.027,0.513,0.022,0.501,0.014
2000,4,0.558,0.057,0.408,0.034,0.525,0.027,0.515,0.022,0.502,0.014
2000,5,0.333,0.058,0.404,0.035,0.523,0.027,0.517,0.022,0.503,0.013
2000,6,0.406,0.044,0.393,0.036,0.521,0.027,0.519,0.022,0.504,0.013
2000,7,0.366,0.084,0.409,0.039,0.524,0.027,0.519,0.022,0.505,0.014
2000,8,0.46,0.081,0.401,0.042,0.519,0.027,0.52,0.021,0.506,0.014
2000,9,0.431,0.06,0.406,0.043,0.517,0.028,0.523,0.022,0.508,0.014
2000,10,0.292,0.074,0.404,0.043,0.515,0.028,0.526,0.022,0.509,0.014
2000,11,0.315,0.076,0.422,0.044,0.512,0.027,0.528,0.022,0.511,0.014
2000,12,0.301,0.048,0.433,0.043,0.507,0.027,0.532,0.022,0.511,0.013
2001,1,0.446,0.037,0.451,0.039,0.504,0.027,0.534,0.022,0.512,0.013
2001,2,0.422,0.07,0.458,0.036,0.503,0.027,0.536,0.022,0.512,0.014
2001,3,0.542,0.075,0.467,0.038,0.506,0.027,0.538,0.022,0.513,0.014
2001,4,0.535,0.061,0.487,0.034,0.512,0.026,0.539,0.022,0.514,0.014
2001,5,0.546,0.07,0.518,0.03,0.513,0.027,0.541,0.022,0.514,0.014
2001,6,0.542,0.063,0.546,0.031,0.517,0.027,0.545,0.022,0.515,0.014
2001,7,0.581,0.024,0.567,0.031,0.519,0.027,0.546,0.022,0.516,0.014
2001,8,0.537,0.042,0.587,0.032,0.52,0.026,0.548,0.022,0.517,0.014
2001,9,0.541,0.052,0.612,0.031,0.525,0.026,0.551,0.021,0.517,0.014
2001,10,0.531,0.053,0.618,0.032,0.529,0.026,0.555,0.021,0.519,0.014
2001,11,0.696,0.066,0.626,0.029,0.53,0.026,0.557,0.021,0.52,0.014
2001,12,0.637,0.04,0.63,0.028,0.53,0.026,0.561,0.021,0.521,0.014
2002,1,0.7,0.059,0.634,0.03,0.529,0.025,0.566,0.021,0.521,0.015
2002,2,0.658,0.068,0.636,0.027,0.531,0.025,0.569,0.021,0.521,0.014
2002,3,0.845,0.063,0.643,0.024,0.534,0.025,0.57,0.021,0.521,0.015
2002,4,0.601,0.068,0.648,0.026,0.538,0.025,0.574,0.021,0.523,0.015
2002,5,0.646,0.064,0.638,0.029,0.543,0.025,0.576,0.021,0.525,0.014
2002,6,0.592,0.056,0.629,0.029,0.545,0.025,0.576,0.022,0.526,0.015
2002,7,0.631,0.059,0.632,0.03,0.552,0.025,0.578,0.022,0.528,0.015
2002,8,0.553,0.068,0.623,0.031,0.554,0.025,0.579,0.022,0.531,0.015
2002,9,0.625,0.035,0.596,0.031,0.558,0.025,0.578,0.022,0.534,0.015
2002,10,0.595,0.06,0.592,0.031,0.561,0.024,0.578,0.022,0.537,0.015
2002,11,0.579,0.054,0.587,0.031,0.566,0.024,0.577,0.022,0.54,0.015
2002,12,0.526,0.052,0.577,0.032,0.571,0.024,0.576,0.022,0.541,0.014
2003,1,0.734,0.04,0.57,0.033,0.575,0.023,0.573,0.022,0.543,0.014
2003,2,0.546,0.051,0.58,0.035,0.578,0.022,0.569,0.022,0.544,0.014
2003,3,0.525,0.049,0.585,0.036,0.583,0.022,0.569,0.022,0.545,0.014
2003,4,0.547,0.057,0.598,0.036,0.592,0.022,0.567,0.022,0.546,0.014
2003,5,0.587,0.028,0.596,0.034,0.599,0.022,0.565,0.022,0.547,0.014
2003,6,0.481,0.093,0.616,0.032,0.606,0.022,0.563,0.022,0.549,0.014
2003,7,0.545,0.066,0.604,0.032,0.608,0.021,0.562,0.021,0.55,0.014
2003,8,0.666,0.049,0.616,0.031,0.614,0.021,0.56,0.021,0.552,0.014
2003,9,0.686,0.055,0.621,0.03,0.616,0.02,0.561,0.021,0.555,0.014
2003,10,0.759,0.046,0.627,0.028,0.615,0.02,0.563,0.021,0.557,0.014
2003,11,0.552,0.051,0.608,0.029,0.615,0.019,0.564,0.02,0.56,0.014
2003,12,0.761,0.056,0.604,0.028,0.617,0.019,0.564,0.02,0.562,0.014
2004,1,0.594,0.04,0.584,0.028,0.616,0.02,0.566,0.02,0.564,0.014
2004,2,0.685,0.038,0.568,0.025,0.619,0.02,0.565,0.019,0.566,0.014
2004,3,0.587,0.044,0.559,0.023,0.621,0.02,0.567,0.019,0.567,0.014
2004,4,0.617,0.046,0.548,0.025,0.624,0.019,0.568,0.019,0.569,0.014
2004,5,0.361,0.047,0.559,0.027,0.624,0.019,0.571,0.019,0.571,0.014
2004,6,0.439,0.058,0.538,0.025,0.627,0.019,0.573,0.019,0.572,0.014
2004,7,0.305,0.059,0.549,0.022,0.631,0.019,0.576,0.018,0.573,0.013
2004,8,0.471,0.048,0.544,0.021,0.632,0.019,0.579,0.018,0.576,0.013
2004,9,0.574,0.047,0.556,0.02,0.629,0.019,0.582,0.018,0.578,0.013
2004,10,0.631,0.038,0.562,0.021,0.632,0.019,0.584,0.018,0.58,0.013
2004,11,0.687,0.055,0.586,0.02,0.632,0.019,0.588,0.018,0.58,0.013
2004,12,0.51,0.047,0.607,0.021,0.632,0.02,0.59,0.018,0.582,0.013
2005,1,0.723,0.04,0.636,0.021,0.632,0.02,0.595,0.018,0.583,0.013
2005,2,0.628,0.056,0.651,0.022,0.633,0.02,0.597,0.017,0.584,0.013
2005,3,0.732,0.04,0.661,0.021,0.631,0.021,0.6,0.017,0.585,0.013
2005,4,0.687,0.062,0.677,0.02,0.631,0.02,0.603,0.017,0.586,0.013
2005,5,0.644,0.045,0.681,0.019,0.631,0.02,0.607,0.017,0.588,0.012
2005,6,0.697,0.066,0.701,0.019,0.631,0.019,0.609,0.016,0.59,0.012
2005,7,0.652,0.055,0.69,0.019,0.623,0.019,0.612,0.016,0.591,0.012
2005,8,0.645,0.052,0.701,0.019,0.619,0.019,0.613,0.016,0.592,0.012
2005,9,0.701,0.063,0.692,0.018,0.62,0.018,0.615,0.016,0.594,0.012
2005,10,0.815,0.056,0.679,0.017,0.62,0.018,0.619,0.016,0.596,0.012
2005,11,0.743,0.06,0.668,0.016,0.618,0.018,0.623,0.015,0.599,0.012
2005,12,0.745,0.073,0.666,0.015,0.618,0.018,0.625,0.015,0.602,0.012
2006,1,0.588,0.05,0.657,0.016,0.619,0.018,0.625,0.015,0.606,0.012
2006,2,0.759,0.05,0.662,0.02,0.617,0.018,0.626,0.015,0.609,0.012
2006,3,0.628,0.044,0.657,0.019,0.615,0.017,0.627,0.014,0.612,0.012
2006,4,0.531,0.059,0.648,0.018,0.614,0.017,0.628,0.014,0.615,0.012
2006,5,0.509,0.051,0.645,0.017,0.615,0.016,0.628,0.014,0.618,0.012
2006,6,0.673,0.046,0.652,0.018,0.612,0.016,0.629,0.013,0.621,0.012
2006,7,0.541,0.051,0.681,0.02,0.613,0.015,0.63,0.013,0.623,0.012
2006,8,0.716,0.073,0.677,0.02,0.611,0.015,0.631,0.013,0.625,0.012
2006,9,0.637,0.059,0.679,0.022,0.609,0.015,0.632,0.013,0.628,0.011
2006,10,0.711,0.055,0.702,0.024,0.608,0.015,0.633,0.013,0.631,0.011
2006,11,0.701,0.045,0.713,0.024,0.612,0.015,0.632,0.013,0.633,0.011
2006,12,0.824,0.042,0.707,0.025,0.616,0.015,0.631,0.013,0.635,0.011
2007,1,0.936,0.037,0.715,0.026,0.624,0.014,0.629,0.013,0.638,0.011
2007,2,0.721,0.048,0.702,0.027,0.627,0.014,0.627,0.013,0.641,0.011
2007,3,0.65,0.034,0.692,0.029,0.629,0.015,0.624,0.013,0.644,0.011
2007,4,0.801,0.046,0.685,0.032,0.631,0.015,0.625,0.012,0.646,0.011
2007,5,0.647,0.043,0.674,0.032,0.632,0.014,0.626,0.012,0.648,0.011
2007,6,0.604,0.082,0.647,0.031,0.636,0.015,0.627,0.012,0.649,0.011
2007,7,0.629,0.064,0.59,0.032,0.637,0.014,0.626,0.011,0.651,0.011
2007,8,0.561,0.07,0.555,0.031,0.641,0.014,0.627,0.011,0.652,0.011
2007,9,0.52,0.087,0.552,0.033,0.643,0.013,0.628,0.011,0.653,0.01
2007,10,0.631,0.036,0.529,0.033,0.646,0.013,0.63,0.011,0.654,0.01
2007,11,0.564,0.028,0.517,0.032,0.648,0.013,0.632,0.01,0.655,0.01
2007,12,0.498,0.027,0.506,0.03,0.648,0.013,0.632,0.01,0.656,0.01
2008,1,0.25,0.035,0.503,0.028,0.648,0.014,0.632,0.01,0.657,0.01
2008,2,0.301,0.038,0.501,0.027,0.648,0.014,0.632,0.01,0.657,0.01
2008,3,0.62,0.039,0.506,0.026,0.648,0.014,0.632,0.01,0.658,0.01
2008,4,0.523,0.055,0.509,0.029,0.646,0.014,0.633,0.009,0.659,0.01
2008,5,0.506,0.067,0.516,0.028,0.647,0.014,0.633,0.01,0.659,0.01
2008,6,0.47,0.055,0.521,0.028,0.643,0.013,0.635,0.01,0.659,0.01
2008,7,0.588,0.049,0.555,0.029,0.642,0.014,0.635,0.009,0.659,0.01
2008,8,0.535,0.059,0.576,0.031,0.638,0.014,0.635,0.009,0.66,0.01
2008,9,0.582,0.067,0.563,0.032,0.638,0.014,0.636,0.01,0.661,0.01
2008,10,0.674,0.059,0.567,0.032,0.64,0.014,0.635,0.01,0.663,0.01
2008,11,0.649,0.035,0.575,0.027,0.64,0.013,0.637,0.01,0.665,0.01
2008,12,0.558,0.058,0.593,0.025,0.64,0.013,0.636,0.01,0.666,0.01
2009,1,0.659,0.061,0.608,0.022,0.643,0.012,0.637,0.01,0.668,0.01
2009,2,0.547,0.072,0.621,0.023,0.643,0.012,0.636,0.01,0.669,0.011
2009,3,0.461,0.054,0.63,0.021,0.643,0.012,0.637,0.01,0.672,0.011
2009,4,0.573,0.043,0.634,0.019,0.642,0.012,0.638,0.01,0.675,0.011
2009,5,0.598,0.032,0.643,0.019,0.639,0.012,0.642,0.01,0.677,0.01
2009,6,0.693,0.048,0.658,0.02,0.635,0.013,0.644,0.011,0.679,0.01
2009,7,0.772,0.042,0.668,0.02,0.627,0.013,0.646,0.011,0.681,0.01
2009,8,0.69,0.051,0.694,0.017,0.623,0.013,0.649,0.011,0.684,0.01
2009,9,0.687,0.043,0.727,0.017,0.62,0.012,0.652,0.011,0.686,0.011
2009,10,0.715,0.041,0.754,0.016,0.618,0.012,0.653,0.011,0.689,0.01
2009,11,0.761,0.064,0.767,0.019,0.619,0.012,0.653,0.012,0.691,0.011
2009,12,0.738,0.041,0.767,0.017,0.621,0.012,0.655,0.012,0.694,0.011
2010,1,0.785,0.055,0.756,0.02,0.62,0.012,0.655,0.012,0.697,0.011
2010,2,0.854,0.042,0.756,0.019,0.622,0.011,0.657,0.012,0.7,0.011
2010,3,0.855,0.032,0.753,0.023,0.625,0.012,0.658,0.012,0.702,0.011
2010,4,0.898,0.03,0.755,0.023,0.629,0.013,0.658,0.012,0.705,0.011
2010,5,0.753,0.059,0.755,0.02,0.632,0.013,0.66,0.013,0.707,0.011
2010,6,0.692,0.04,0.738,0.018,0.633,0.014,0.661,0.013,0.709,0.011
2010,7,0.645,0.057,0.718,0.021,0.64,0.014,0.662,0.013,0.712,0.011
2010,8,0.688,0.054,0.69,0.024,0.645,0.015,0.664,0.013,0.714,0.012
2010,9,0.649,0.08,0.671,0.025,0.645,0.015,0.665,0.013,0.716,0.012
2010,10,0.747,0.047,0.65,0.026,0.645,0.015,0.667,0.013,0.718,0.012
2010,11,0.753,0.031,0.631,0.026,0.647,0.016,0.669,0.014,0.721,0.012
2010,12,0.539,0.045,0.628,0.025,0.651,0.017,0.673,0.014,0.724,0.012
2011,1,0.545,0.057,0.635,0.024,0.651,0.017,0.677,0.014,0.725,0.013
2011,2,0.518,0.042,0.638,0.021,0.653,0.018,0.682,0.015,0.726,0.013
2011,3,0.619,0.046,0.632,0.021,0.656,0.019,0.687,0.015,0.727,0.013
2011,4,0.648,0.051,0.625,0.022,0.656,0.019,0.691,0.015,0.728,0.013
2011,5,0.523,0.056,0.608,0.024,0.658,0.019,0.695,0.015,0.729,0.013
2011,6,0.658,0.043,0.611,0.024,0.661,0.019,0.697,0.016,0.73,0.013
2011,7,0.734,0.061,0.602,0.024,0.662,0.02,0.7,0.016,0.731,0.013
2011,8,0.719,0.045,0.599,0.023,0.662,0.02,0.702,0.016,0.733,0.013
2011,9,0.581,0.069,0.586,0.022,0.666,0.021,0.705,0.016,0.735,0.013
2011,10,0.665,0.046,0.589,0.023,0.669,0.021,0.706,0.016,0.737,0.013
2011,11,0.553,0.054,0.606,0.023,0.672,0.021,0.708,0.016,0.737,0.013
2011,12,0.574,0.031,0.611,0.025,0.671,0.021,0.709,0.016,0.738,0.013
2012,1,0.429,0.043,0.598,0.023,0.669,0.02,0.71,0.017,0.739,0.014
2012,2,0.483,0.027,0.595,0.021,0.671,0.02,0.713,0.017,0.74,0.014
2012,3,0.459,0.038,0.606,0.023,0.674,0.02,0.717,0.017,0.74,0.014
2012,4,0.684,0.048,0.621,0.025,0.676,0.02,0.718,0.017,0.741,0.014
2012,5,0.736,0.055,0.64,0.028,0.673,0.021,0.72,0.017,0.742,0.014
2012,6,0.717,0.048,0.637,0.03,0.674,0.02,0.722,0.017,0.743,0.014
2012,7,0.57,0.064,0.659,0.034,0.674,0.02,0.723,0.018,0.745,0.015
2012,8,0.683,0.062,0.666,0.036,0.674,0.021,0.726,0.018,0.746,0.015
2012,9,0.719,0.098,0.678,0.039,0.673,0.021,0.728,0.019,0.747,0.015
2012,10,0.848,0.074,0.668,0.039,0.671,0.021,0.731,0.018,0.749,0.015
2012,11,0.771,0.058,0.657,0.038,0.672,0.021,0.733,0.019,0.75,0.015
2012,12,0.548,0.051,0.656,0.037,0.674,0.02,0.736,0.019,0.751,0.015
2013,1,0.683,0.051,0.656,0.036,0.676,0.02,0.741,0.02,0.752,0.016
2013,2,0.578,0.049,0.656,0.038,0.679,0.02,0.745,0.02,0.753,0.016
2013,3,0.592,0.048,0.66,0.036,0.683,0.02,0.747,0.021,0.756,0.016
2013,4,0.569,0.036,0.643,0.034,0.688,0.021,0.75,0.021,0.758,0.016
2013,5,0.606,0.057,0.645,0.034,0.692,0.021,0.752,0.021,0.76,0.016
2013,6,0.697,0.076,0.659,0.033,0.702,0.022,0.755,0.021,0.762,0.016
2013,7,0.571,0.055,0.663,0.034,0.713,0.023,0.757,0.021,0.765,0.016
2013,8,0.694,0.061,0.659,0.035,0.725,0.024,0.76,0.022,0.768,0.017
2013,9,0.758,0.048,0.667,0.035,0.735,0.024,0.761,0.022,0.771,0.017
2013,10,0.653,0.061,0.683,0.034,0.742,0.024,0.764,0.022,0.774,0.017
2013,11,0.794,0.053,0.698,0.032,0.75,0.024,0.765,0.022,0.778,0.017
2013,12,0.709,0.056,0.696,0.032,0.753,0.025,0.768,0.022,0.78,0.017
2014,1,0.733,0.084,0.7,0.032,0.756,0.025,0.77,0.022,0.783,0.018
2014,2,0.533,0.071,0.712,0.032,0.761,0.026,0.773,0.022,0.786,0.018
2014,3,0.689,0.056,0.719,0.033,0.766,0.026,0.778,0.022,0.788,0.018
2014,4,0.756,0.052,0.732,0.033,0.771,0.026,0.782,0.022,0.791,0.018
2014,5,0.791,0.056,0.719,0.034,0.777,0.025,0.784,0.023,0.794,0.019
2014,6,0.666,0.061,0.723,0.033,0.783,0.026,0.785,0.023,0.797,0.019
2014,7,0.623,0.075,0.729,0.032,0.793,0.027,0.786,0.022,0.801,0.019
2014,8,0.837,0.083,0.753,0.029,0.803,0.028,0.788,0.022,0.805,0.019
2014,9,0.841,0.066,0.764,0.028,0.815,0.028,0.79,0.022,0.808,0.019
2014,10,0.813,0.053,0.764,0.027,0.819,0.028,0.793,0.023,0.811,0.019
2014,11,0.633,0.074,0.765,0.027,0.822,0.028,0.794,0.023,0.813,0.02
2014,12,0.763,0.075,0.778,0.026,0.822,0.028,0.797,0.023,0.817,0.02
2015,1,0.801,0.065,0.791,0.024,0.827,0.028,0.8,0.023,0.819,0.02
2015,2,0.824,0.037,0.796,0.027,0.83,0.028,0.803,0.023,0.822,0.02
2015,3,0.818,0.043,0.799,0.027,0.832,0.028,0.804,0.024,0.824,0.02
2015,4,0.763,0.054,0.82,0.028,0.832,0.027,0.806,0.024,0.826,0.021
2015,5,0.806,0.049,0.849,0.03,0.833,0.027,0.808,0.024,0.828,0.021
2015,6,0.81,0.055,0.88,0.03,0.839,0.027,0.81,0.024,0.829,0.021
2015,7,0.786,0.05,0.911,0.029,0.841,0.027,0.812,0.024,0.831,0.021
2015,8,0.893,0.044,0.947,0.033,0.846,0.028,0.814,0.025,0.833,0.021
2015,9,0.883,0.076,0.981,0.035,0.849,0.029,0.816,0.025,0.835,0.022
2015,10,1.06,0.058,1.009,0.035,0.855,0.029,0.818,0.025,,
2015,11,0.977,0.064,1.022,0.036,0.858,0.029,0.82,0.025,,
2015,12,1.145,0.04,1.025,0.037,0.859,0.029,0.823,0.026,,
2016,1,1.162,0.068,1.035,0.04,0.864,0.03,0.825,0.026,,
2016,2,1.263,0.079,1.046,0.043,0.866,0.03,0.826,0.027,,
2016,3,1.228,0.057,1.048,0.042,0.866,0.03,0.827,0.027,,
2016,4,1.09,0.043,1.039,0.04,0.871,0.031,0.828,0.027,,
2016,5,0.962,0.059,1.034,0.04,0.871,0.031,0.83,0.027,,
2016,6,0.852,0.059,1.015,0.041,0.875,0.03,0.831,0.028,,
2016,7,0.903,0.068,1.003,0.04,0.877,0.03,0.833,0.028,,
2016,8,1.025,0.076,0.991,0.039,0.884,0.03,0.834,0.028,,
2016,9,0.914,0.067,0.983,0.038,0.89,0.03,0.837,0.027,,
2016,10,0.943,0.045,0.969,0.038,0.894,0.03,0.84,0.027,,
2016,11,0.922,0.043,0.966,0.037,0.896,0.03,0.843,0.027,,
2016,12,0.92,0.07,0.958,0.035,0.899,0.029,0.845,0.027,,
2017,1,1.017,0.055,0.952,0.033,0.904,0.029,0.849,0.028,,
2017,2,1.12,0.071,0.941,0.032,0.906,0.029,0.852,0.028,,
2017,3,1.13,0.058,0.932,0.03,0.906,0.029,0.856,0.029,,
2017,4,0.925,0.036,0.928,0.031,0.91,0.029,0.857,0.029,,
2017,5,0.915,0.062,0.919,0.031,0.915,0.03,0.858,0.029,,
2017,6,0.759,0.045,0.918,0.027,0.921,0.03,0.86,0.029,,
2017,7,0.83,0.07,0.901,0.028,0.926,0.03,0.863,0.029,,
2017,8,0.896,0.077,0.877,0.028,0.932,0.031,0.865,0.029,,
2017,9,0.802,0.091,0.852,0.03,0.936,0.031,0.867,0.03,,
2017,10,0.903,0.06,0.848,0.032,0.942,0.031,0.868,0.029,,
2017,11,0.811,0.059,0.837,0.033,0.944,0.032,0.868,0.029,,
2017,12,0.909,0.051,0.84,0.036,0.946,0.032,0.871,0.029,,
2018,1,0.809,0.079,0.841,0.039,0.949,0.032,0.872,0.03,,
2018,2,0.836,0.084,0.835,0.037,0.949,0.032,0.875,0.03,,
2018,3,0.822,0.068,0.833,0.04,0.95,0.032,0.88,0.03,,
2018,4,0.882,0.06,0.838,0.043,0.947,0.032,0.884,0.03,,
2018,5,0.786,0.057,0.836,0.044,0.948,0.032,0.887,0.03,,
2018,6,0.797,0.083,0.837,0.042,0.943,0.032,0.89,0.031,,
2018,7,0.841,0.068,0.843,0.039,0.937,0.032,0.896,0.031,,
2018,8,0.821,0.041,0.849,0.037,0.926,0.032,0.901,0.031,,
2018,9,0.782,0.056,0.872,0.035,0.919,0.033,0.907,0.031,,
2018,10,0.956,0.042,0.882,0.033,0.913,0.033,0.913,0.031,,
2018,11,0.788,0.045,0.888,0.034,0.911,0.033,0.918,0.031,,
2018,12,0.921,0.041,0.894,0.031,0.91,0.032,0.924,0.031,,
2019,1,0.888,0.065,0.901,0.028,0.91,0.032,0.928,0.031,,
2019,2,0.907,0.063,0.91,0.028,0.908,0.031,0.935,0.031,,
2019,3,1.097,0.042,0.917,0.03,0.908,0.031,0.94,0.031,,
2019,4,1.0,0.049,0.926,0.026,0.909,0.031,0.944,0.032,,
2019,5,0.859,0.065,0.939,0.025,0.909,0.031,0.947,0.032,,
2019,6,0.866,0.041,0.953,0.026,0.908,0.031,0.951,0.032,,
2019,7,0.931,0.074,0.973,0.029,0.905,0.031,0.956,0.032,,
2019,8,0.93,0.044,0.994,0.03,0.9,0.031,0.96,0.032,,
2019,9,0.864,0.07,0.991,0.032,0.898,0.031,0.964,0.032,,
2019,10,1.056,0.051,1.002,0.034,0.896,0.032,0.968,0.032,,
2019,11,0.951,0.05,1.009,0.037,0.895,0.032,0.974,0.033,,
2019,12,1.086,0.066,1.013,0.038,0.898,0.033,0.979,0.033,,
2020,1,1.126,0.094,1.014,0.04,0.9,0.033,0.983,0.033,,
2020,2,1.156,0.065,1.011,0.041,0.9,0.033,0.987,0.033,,
2020,3,1.067,0.063,1.018,0.042,0.902,0.034,0.991,0.033,,
2020,4,1.125,0.072,1.004,0.046,0.904,0.034,0.994,0.033,,
2020,5,0.949,0.086,1.014,0.046,0.903,0.035,0.996,0.033,,
2020,6,0.914,0.068,0.991,0.045,0.902,0.035,0.998,0.033,,
2020,7,0.938,0.087,0.965,0.045,0.903,0.035,1.0,0.034,,
